filename,scene_label
Dcase2020task1subset/train/metro-london-46-1379-a.wav,metro
Dcase2020task1subset/train/metro-london-46-1380-a.wav,metro
Dcase2020task1subset/train/metro-london-46-1381-a.wav,metro
Dcase2020task1subset/train/metro-london-46-1382-a.wav,metro
Dcase2020task1subset/train/metro-london-46-1383-a.wav,metro
Dcase2020task1subset/train/metro-london-46-1384-a.wav,metro
Dcase2020task1subset/train/metro-london-46-1385-a.wav,metro
Dcase2020task1subset/train/metro-london-46-1386-a.wav,metro
Dcase2020task1subset/train/metro-london-46-1387-a.wav,metro
Dcase2020task1subset/train/metro-london-46-1388-a.wav,metro
Dcase2020task1subset/train/metro-london-46-1389-a.wav,metro
Dcase2020task1subset/train/metro-london-46-1390-a.wav,metro
Dcase2020task1subset/train/metro-london-46-1391-a.wav,metro
Dcase2020task1subset/train/metro-london-46-1392-a.wav,metro
Dcase2020task1subset/train/metro-london-46-1393-a.wav,metro
Dcase2020task1subset/train/metro-london-46-1394-a.wav,metro
Dcase2020task1subset/train/metro-london-46-1395-a.wav,metro
Dcase2020task1subset/train/metro-london-46-1396-a.wav,metro
Dcase2020task1subset/train/metro-london-46-1397-a.wav,metro
Dcase2020task1subset/train/metro-london-46-1398-a.wav,metro
Dcase2020task1subset/train/metro-london-46-1399-a.wav,metro
Dcase2020task1subset/train/metro-london-46-1400-a.wav,metro
Dcase2020task1subset/train/metro-london-46-1401-a.wav,metro
Dcase2020task1subset/train/metro-london-46-1402-a.wav,metro
Dcase2020task1subset/train/metro-london-46-1403-a.wav,metro
Dcase2020task1subset/train/metro-london-46-1404-a.wav,metro
Dcase2020task1subset/train/metro-london-46-1405-a.wav,metro
Dcase2020task1subset/train/metro-london-46-1406-a.wav,metro
Dcase2020task1subset/train/metro-paris-49-1500-a.wav,metro
Dcase2020task1subset/train/metro-paris-49-1501-a.wav,metro
Dcase2020task1subset/train/metro-paris-49-1502-a.wav,metro
Dcase2020task1subset/train/metro-paris-49-1503-a.wav,metro
Dcase2020task1subset/train/metro-paris-49-1504-a.wav,metro
Dcase2020task1subset/train/metro-paris-49-1505-a.wav,metro
Dcase2020task1subset/train/metro-paris-49-1506-a.wav,metro
Dcase2020task1subset/train/metro-paris-49-1507-a.wav,metro
Dcase2020task1subset/train/metro-paris-49-1508-a.wav,metro
Dcase2020task1subset/train/metro-paris-49-1509-a.wav,metro
Dcase2020task1subset/train/metro-paris-49-1510-a.wav,metro
Dcase2020task1subset/train/metro-paris-49-1511-a.wav,metro
Dcase2020task1subset/train/metro-paris-50-1512-a.wav,metro
Dcase2020task1subset/train/metro-paris-50-1513-a.wav,metro
Dcase2020task1subset/train/metro-paris-50-1514-a.wav,metro
Dcase2020task1subset/train/metro-paris-50-1515-a.wav,metro
Dcase2020task1subset/train/metro-paris-50-1516-a.wav,metro
Dcase2020task1subset/train/metro-paris-50-1517-a.wav,metro
Dcase2020task1subset/train/metro-paris-50-1518-a.wav,metro
Dcase2020task1subset/train/metro-paris-50-1519-a.wav,metro
Dcase2020task1subset/train/metro-paris-50-1520-a.wav,metro
Dcase2020task1subset/train/metro-paris-50-1521-a.wav,metro
Dcase2020task1subset/train/metro-paris-50-1522-a.wav,metro
Dcase2020task1subset/train/metro-paris-50-1523-a.wav,metro
Dcase2020task1subset/train/metro-paris-50-1524-a.wav,metro
Dcase2020task1subset/train/metro-paris-51-1525-a.wav,metro
Dcase2020task1subset/train/metro-paris-51-1526-a.wav,metro
Dcase2020task1subset/train/metro-paris-51-1527-a.wav,metro
Dcase2020task1subset/train/metro-paris-51-1528-a.wav,metro
Dcase2020task1subset/train/metro-paris-51-1529-a.wav,metro
Dcase2020task1subset/train/metro-paris-51-1530-a.wav,metro
Dcase2020task1subset/train/metro-stockholm-55-1607-a.wav,metro
Dcase2020task1subset/train/metro-stockholm-55-1608-a.wav,metro
Dcase2020task1subset/train/metro-stockholm-55-1609-a.wav,metro
Dcase2020task1subset/train/metro-stockholm-55-1610-a.wav,metro
Dcase2020task1subset/train/metro-stockholm-55-1611-a.wav,metro
Dcase2020task1subset/train/metro-stockholm-55-1612-a.wav,metro
Dcase2020task1subset/train/metro-stockholm-55-1613-a.wav,metro
Dcase2020task1subset/train/metro-stockholm-55-1614-a.wav,metro
Dcase2020task1subset/train/metro-stockholm-55-1615-a.wav,metro
Dcase2020task1subset/train/metro-stockholm-55-1616-a.wav,metro
Dcase2020task1subset/train/metro-stockholm-55-1617-a.wav,metro
Dcase2020task1subset/train/metro-stockholm-55-1618-a.wav,metro
Dcase2020task1subset/train/metro-stockholm-55-1619-a.wav,metro
Dcase2020task1subset/train/metro-stockholm-55-1620-a.wav,metro
Dcase2020task1subset/train/metro-stockholm-55-1621-a.wav,metro
Dcase2020task1subset/train/metro-stockholm-55-1622-a.wav,metro
Dcase2020task1subset/train/metro-stockholm-55-1623-a.wav,metro
Dcase2020task1subset/train/metro-stockholm-55-1624-a.wav,metro
Dcase2020task1subset/train/metro-stockholm-55-1625-a.wav,metro
Dcase2020task1subset/train/metro-stockholm-55-1626-a.wav,metro
Dcase2020task1subset/train/metro-stockholm-55-1627-a.wav,metro
Dcase2020task1subset/train/metro-stockholm-55-1628-a.wav,metro
Dcase2020task1subset/train/metro-stockholm-55-1629-a.wav,metro
Dcase2020task1subset/train/metro-stockholm-55-1630-a.wav,metro
Dcase2020task1subset/train/metro-stockholm-55-1631-a.wav,metro
Dcase2020task1subset/train/metro-stockholm-55-1632-a.wav,metro
Dcase2020task1subset/train/metro-stockholm-55-1633-a.wav,metro
Dcase2020task1subset/train/metro-stockholm-55-1634-a.wav,metro
Dcase2020task1subset/train/metro-stockholm-55-1635-a.wav,metro
Dcase2020task1subset/train/metro-stockholm-55-1636-a.wav,metro
Dcase2020task1subset/train/metro-stockholm-55-1637-a.wav,metro
Dcase2020task1subset/train/metro-stockholm-55-1638-a.wav,metro
Dcase2020task1subset/train/metro-vienna-58-1716-a.wav,metro
Dcase2020task1subset/train/metro-vienna-58-1717-a.wav,metro
Dcase2020task1subset/train/metro-vienna-58-1718-a.wav,metro
Dcase2020task1subset/train/metro-vienna-58-1719-a.wav,metro
Dcase2020task1subset/train/metro-vienna-58-1720-a.wav,metro
Dcase2020task1subset/train/metro-vienna-58-1721-a.wav,metro
Dcase2020task1subset/train/metro-vienna-58-1722-a.wav,metro
Dcase2020task1subset/train/metro-vienna-58-1723-a.wav,metro
Dcase2020task1subset/train/metro-vienna-58-1724-a.wav,metro
Dcase2020task1subset/train/metro-vienna-58-1725-a.wav,metro
Dcase2020task1subset/train/metro-vienna-58-1726-a.wav,metro
Dcase2020task1subset/train/metro-vienna-58-1727-a.wav,metro
Dcase2020task1subset/train/metro-vienna-58-1728-a.wav,metro
Dcase2020task1subset/train/metro-vienna-58-1729-a.wav,metro
Dcase2020task1subset/train/metro-vienna-58-1730-a.wav,metro
Dcase2020task1subset/train/metro-vienna-58-1731-a.wav,metro
Dcase2020task1subset/train/metro-vienna-58-1732-a.wav,metro
Dcase2020task1subset/train/metro-vienna-58-1733-a.wav,metro
Dcase2020task1subset/train/metro-vienna-58-1734-a.wav,metro
Dcase2020task1subset/train/metro-vienna-58-1735-a.wav,metro
Dcase2020task1subset/train/metro-vienna-58-1736-a.wav,metro
Dcase2020task1subset/train/metro-vienna-58-1737-a.wav,metro
Dcase2020task1subset/train/metro-vienna-58-1738-a.wav,metro
Dcase2020task1subset/train/metro-vienna-58-1739-a.wav,metro
Dcase2020task1subset/train/metro-vienna-58-1740-a.wav,metro
Dcase2020task1subset/train/metro-vienna-58-1741-a.wav,metro
Dcase2020task1subset/train/metro-vienna-58-1742-a.wav,metro
Dcase2020task1subset/train/metro-vienna-58-1743-a.wav,metro
Dcase2020task1subset/train/metro-vienna-58-1744-a.wav,metro
Dcase2020task1subset/train/metro-vienna-58-1745-a.wav,metro
Dcase2020task1subset/train/metro-vienna-58-1746-a.wav,metro
Dcase2020task1subset/train/metro-vienna-58-1747-a.wav,metro
Dcase2020task1subset/train/metro-milan-1025-40029-a.wav,metro
Dcase2020task1subset/train/metro-milan-1040-40052-a.wav,metro
Dcase2020task1subset/train/metro-milan-1062-40086-a.wav,metro
Dcase2020task1subset/train/metro-milan-1025-40112-a.wav,metro
Dcase2020task1subset/train/metro-milan-1025-40143-a.wav,metro
Dcase2020task1subset/train/metro-milan-1040-40231-a.wav,metro
Dcase2020task1subset/train/metro-milan-1025-40353-a.wav,metro
Dcase2020task1subset/train/metro-milan-1141-40385-a.wav,metro
Dcase2020task1subset/train/metro-milan-1142-40396-a.wav,metro
Dcase2020task1subset/train/metro-milan-1143-40402-a.wav,metro
Dcase2020task1subset/train/metro-milan-1040-40437-a.wav,metro
Dcase2020task1subset/train/metro-milan-1040-40494-a.wav,metro
Dcase2020task1subset/train/metro-milan-1025-40535-a.wav,metro
Dcase2020task1subset/train/metro-milan-1142-40568-a.wav,metro
Dcase2020task1subset/train/metro-milan-1141-40569-a.wav,metro
Dcase2020task1subset/train/metro-milan-1040-40589-a.wav,metro
Dcase2020task1subset/train/metro-milan-1142-40634-a.wav,metro
Dcase2020task1subset/train/metro-milan-1141-40656-a.wav,metro
Dcase2020task1subset/train/metro-milan-1141-40730-a.wav,metro
Dcase2020task1subset/train/metro-milan-1062-40806-a.wav,metro
Dcase2020task1subset/train/metro-milan-1062-40810-a.wav,metro
Dcase2020task1subset/train/metro-milan-1062-40837-a.wav,metro
Dcase2020task1subset/train/metro-milan-1141-40883-a.wav,metro
Dcase2020task1subset/train/metro-milan-1143-40949-a.wav,metro
Dcase2020task1subset/train/metro-milan-1143-40990-a.wav,metro
Dcase2020task1subset/train/metro-milan-1142-41062-a.wav,metro
Dcase2020task1subset/train/metro-milan-1142-41083-a.wav,metro
Dcase2020task1subset/train/metro-milan-1142-41093-a.wav,metro
Dcase2020task1subset/train/metro-milan-1025-41132-a.wav,metro
Dcase2020task1subset/train/metro-milan-1025-41135-a.wav,metro
Dcase2020task1subset/train/metro-milan-1062-41144-a.wav,metro
Dcase2020task1subset/train/metro_station-lisbon-1007-40007-a.wav,metro_station
Dcase2020task1subset/train/metro_station-lisbon-1007-40011-a.wav,metro_station
Dcase2020task1subset/train/metro_station-lisbon-1020-40024-a.wav,metro_station
Dcase2020task1subset/train/metro_station-lisbon-1021-40025-a.wav,metro_station
Dcase2020task1subset/train/metro_station-lisbon-1021-40111-a.wav,metro_station
Dcase2020task1subset/train/metro_station-lisbon-1007-40117-a.wav,metro_station
Dcase2020task1subset/train/metro_station-lisbon-1021-40123-a.wav,metro_station
Dcase2020task1subset/train/metro_station-lisbon-1021-40166-a.wav,metro_station
Dcase2020task1subset/train/metro_station-lisbon-1020-40170-a.wav,metro_station
Dcase2020task1subset/train/metro_station-lisbon-1021-40205-a.wav,metro_station
Dcase2020task1subset/train/metro_station-lisbon-1020-40224-a.wav,metro_station
Dcase2020task1subset/train/metro_station-lisbon-1007-40235-a.wav,metro_station
Dcase2020task1subset/train/metro_station-lisbon-1007-40250-a.wav,metro_station
Dcase2020task1subset/train/metro_station-lisbon-1020-40275-a.wav,metro_station
Dcase2020task1subset/train/metro_station-lisbon-1021-40302-a.wav,metro_station
Dcase2020task1subset/train/metro_station-lisbon-1020-40321-a.wav,metro_station
Dcase2020task1subset/train/metro_station-lisbon-1020-40325-a.wav,metro_station
Dcase2020task1subset/train/metro_station-lisbon-1020-40397-a.wav,metro_station
Dcase2020task1subset/train/metro_station-lisbon-1021-40572-a.wav,metro_station
Dcase2020task1subset/train/metro_station-lisbon-1020-40592-a.wav,metro_station
Dcase2020task1subset/train/metro_station-lisbon-1020-40727-a.wav,metro_station
Dcase2020task1subset/train/metro_station-lisbon-1020-41101-a.wav,metro_station
Dcase2020task1subset/train/metro_station-lisbon-1007-41193-a.wav,metro_station
Dcase2020task1subset/train/metro_station-lisbon-1007-41242-a.wav,metro_station
Dcase2020task1subset/train/metro_station-lisbon-1021-41254-a.wav,metro_station
Dcase2020task1subset/train/metro_station-lisbon-1020-41284-a.wav,metro_station
Dcase2020task1subset/train/metro_station-lisbon-1007-41305-a.wav,metro_station
Dcase2020task1subset/train/metro_station-lisbon-1021-41376-a.wav,metro_station
Dcase2020task1subset/train/metro_station-lisbon-1021-41412-a.wav,metro_station
Dcase2020task1subset/train/metro_station-lisbon-1007-41429-a.wav,metro_station
Dcase2020task1subset/train/metro_station-lisbon-1020-41453-a.wav,metro_station
Dcase2020task1subset/train/metro_station-lisbon-1020-41510-a.wav,metro_station
Dcase2020task1subset/train/metro_station-lyon-1010-40010-a.wav,metro_station
Dcase2020task1subset/train/metro_station-lyon-1028-40032-a.wav,metro_station
Dcase2020task1subset/train/metro_station-lyon-1028-40069-a.wav,metro_station
Dcase2020task1subset/train/metro_station-lyon-1010-40100-a.wav,metro_station
Dcase2020task1subset/train/metro_station-lyon-1077-40115-a.wav,metro_station
Dcase2020task1subset/train/metro_station-lyon-1077-40252-a.wav,metro_station
Dcase2020task1subset/train/metro_station-lyon-1010-40348-a.wav,metro_station
Dcase2020task1subset/train/metro_station-lyon-1077-40350-a.wav,metro_station
Dcase2020task1subset/train/metro_station-lyon-1028-40442-a.wav,metro_station
Dcase2020task1subset/train/metro_station-lyon-1028-40524-a.wav,metro_station
Dcase2020task1subset/train/metro_station-lyon-1077-40550-a.wav,metro_station
Dcase2020task1subset/train/metro_station-lyon-1077-40718-a.wav,metro_station
Dcase2020task1subset/train/metro_station-lyon-1077-40767-a.wav,metro_station
Dcase2020task1subset/train/metro_station-lyon-1077-40781-a.wav,metro_station
Dcase2020task1subset/train/metro_station-lyon-1077-40816-a.wav,metro_station
Dcase2020task1subset/train/metro_station-lyon-1010-40838-a.wav,metro_station
Dcase2020task1subset/train/metro_station-lyon-1077-40844-a.wav,metro_station
Dcase2020task1subset/train/metro_station-lyon-1077-40851-a.wav,metro_station
Dcase2020task1subset/train/metro_station-lyon-1028-40932-a.wav,metro_station
Dcase2020task1subset/train/metro_station-lyon-1028-41033-a.wav,metro_station
Dcase2020task1subset/train/metro_station-lyon-1010-41041-a.wav,metro_station
Dcase2020task1subset/train/metro_station-lyon-1010-41086-a.wav,metro_station
Dcase2020task1subset/train/metro_station-prague-1019-40023-a.wav,metro_station
Dcase2020task1subset/train/metro_station-prague-1118-40229-a.wav,metro_station
Dcase2020task1subset/train/metro_station-prague-1118-40273-a.wav,metro_station
Dcase2020task1subset/train/metro_station-prague-1118-40283-a.wav,metro_station
Dcase2020task1subset/train/metro_station-prague-1130-40308-a.wav,metro_station
Dcase2020task1subset/train/metro_station-prague-1118-40369-a.wav,metro_station
Dcase2020task1subset/train/metro_station-prague-1130-40374-a.wav,metro_station
Dcase2020task1subset/train/metro_station-prague-1130-40444-a.wav,metro_station
Dcase2020task1subset/train/metro_station-prague-1118-40475-a.wav,metro_station
Dcase2020task1subset/train/metro_station-prague-1019-40540-a.wav,metro_station
Dcase2020task1subset/train/metro_station-prague-1019-40602-a.wav,metro_station
Dcase2020task1subset/train/metro_station-prague-1130-40658-a.wav,metro_station
Dcase2020task1subset/train/metro_station-prague-1130-40662-a.wav,metro_station
Dcase2020task1subset/train/metro_station-prague-1019-40719-a.wav,metro_station
Dcase2020task1subset/train/metro_station-prague-1019-40721-a.wav,metro_station
Dcase2020task1subset/train/metro_station-prague-1130-40746-a.wav,metro_station
Dcase2020task1subset/train/metro_station-prague-1130-40757-a.wav,metro_station
Dcase2020task1subset/train/metro_station-prague-1130-40768-a.wav,metro_station
Dcase2020task1subset/train/metro_station-prague-1019-40831-a.wav,metro_station
Dcase2020task1subset/train/metro_station-prague-1130-40875-a.wav,metro_station
Dcase2020task1subset/train/metro_station-prague-1130-40894-a.wav,metro_station
Dcase2020task1subset/train/metro_station-prague-1130-40915-a.wav,metro_station
Dcase2020task1subset/train/metro_station-prague-1130-40960-a.wav,metro_station
Dcase2020task1subset/train/metro_station-prague-1118-40997-a.wav,metro_station
Dcase2020task1subset/train/metro_station-prague-1130-41003-a.wav,metro_station
Dcase2020task1subset/train/metro_station-prague-1130-41004-a.wav,metro_station
Dcase2020task1subset/train/metro_station-prague-1130-41020-a.wav,metro_station
Dcase2020task1subset/train/metro_station-prague-1019-41040-a.wav,metro_station
Dcase2020task1subset/train/metro_station-prague-1118-41075-a.wav,metro_station
Dcase2020task1subset/train/metro_station-prague-1118-41114-a.wav,metro_station
Dcase2020task1subset/train/metro_station-prague-1118-41156-a.wav,metro_station
Dcase2020task1subset/train/metro_station-prague-1019-41202-a.wav,metro_station
Dcase2020task1subset/train/metro_station-barcelona-61-1824-a.wav,metro_station
Dcase2020task1subset/train/metro_station-barcelona-61-1825-a.wav,metro_station
Dcase2020task1subset/train/metro_station-barcelona-61-1826-a.wav,metro_station
Dcase2020task1subset/train/metro_station-barcelona-61-1827-a.wav,metro_station
Dcase2020task1subset/train/metro_station-barcelona-61-1828-a.wav,metro_station
Dcase2020task1subset/train/metro_station-barcelona-61-1829-a.wav,metro_station
Dcase2020task1subset/train/metro_station-barcelona-61-1830-a.wav,metro_station
Dcase2020task1subset/train/metro_station-barcelona-61-1831-a.wav,metro_station
Dcase2020task1subset/train/metro_station-barcelona-61-1832-a.wav,metro_station
Dcase2020task1subset/train/metro_station-barcelona-61-1833-a.wav,metro_station
Dcase2020task1subset/train/metro_station-barcelona-61-1834-a.wav,metro_station
Dcase2020task1subset/train/metro_station-barcelona-61-1835-a.wav,metro_station
Dcase2020task1subset/train/metro_station-barcelona-61-1836-a.wav,metro_station
Dcase2020task1subset/train/metro_station-barcelona-61-1837-a.wav,metro_station
Dcase2020task1subset/train/metro_station-barcelona-61-1838-a.wav,metro_station
Dcase2020task1subset/train/metro_station-barcelona-61-1839-a.wav,metro_station
Dcase2020task1subset/train/metro_station-barcelona-61-1840-a.wav,metro_station
Dcase2020task1subset/train/metro_station-barcelona-61-1841-a.wav,metro_station
Dcase2020task1subset/train/metro_station-barcelona-61-1842-a.wav,metro_station
Dcase2020task1subset/train/metro_station-barcelona-61-1843-a.wav,metro_station
Dcase2020task1subset/train/metro_station-barcelona-61-1844-a.wav,metro_station
Dcase2020task1subset/train/metro_station-barcelona-61-1845-a.wav,metro_station
Dcase2020task1subset/train/metro_station-barcelona-61-1846-a.wav,metro_station
Dcase2020task1subset/train/metro_station-barcelona-61-1847-a.wav,metro_station
Dcase2020task1subset/train/metro_station-barcelona-61-1848-a.wav,metro_station
Dcase2020task1subset/train/metro_station-helsinki-64-1910-a.wav,metro_station
Dcase2020task1subset/train/metro_station-helsinki-64-1911-a.wav,metro_station
Dcase2020task1subset/train/metro_station-helsinki-64-1912-a.wav,metro_station
Dcase2020task1subset/train/metro_station-helsinki-64-1913-a.wav,metro_station
Dcase2020task1subset/train/metro_station-helsinki-64-1914-a.wav,metro_station
Dcase2020task1subset/train/metro_station-helsinki-64-1915-a.wav,metro_station
Dcase2020task1subset/train/metro_station-helsinki-64-1916-a.wav,metro_station
Dcase2020task1subset/train/metro_station-helsinki-64-1917-a.wav,metro_station
Dcase2020task1subset/train/metro_station-helsinki-64-1918-a.wav,metro_station
Dcase2020task1subset/train/metro_station-helsinki-64-1919-a.wav,metro_station
Dcase2020task1subset/train/metro_station-helsinki-64-1920-a.wav,metro_station
Dcase2020task1subset/train/metro_station-helsinki-64-1921-a.wav,metro_station
Dcase2020task1subset/train/metro_station-helsinki-64-1922-a.wav,metro_station
Dcase2020task1subset/train/metro_station-helsinki-64-1923-a.wav,metro_station
Dcase2020task1subset/train/metro_station-helsinki-64-1924-a.wav,metro_station
Dcase2020task1subset/train/metro_station-helsinki-64-1925-a.wav,metro_station
Dcase2020task1subset/train/metro_station-helsinki-64-1926-a.wav,metro_station
Dcase2020task1subset/train/metro_station-helsinki-64-1927-a.wav,metro_station
Dcase2020task1subset/train/metro_station-helsinki-64-1928-a.wav,metro_station
Dcase2020task1subset/train/metro_station-helsinki-64-1929-a.wav,metro_station
Dcase2020task1subset/train/metro_station-helsinki-64-1930-a.wav,metro_station
Dcase2020task1subset/train/metro_station-helsinki-64-1931-a.wav,metro_station
Dcase2020task1subset/train/metro_station-helsinki-64-1932-a.wav,metro_station
Dcase2020task1subset/train/metro_station-helsinki-64-1933-a.wav,metro_station
Dcase2020task1subset/train/metro_station-helsinki-64-1934-a.wav,metro_station
Dcase2020task1subset/train/metro_station-helsinki-64-1935-a.wav,metro_station
Dcase2020task1subset/train/metro_station-helsinki-64-1936-a.wav,metro_station
Dcase2020task1subset/train/metro_station-helsinki-64-1937-a.wav,metro_station
Dcase2020task1subset/train/metro_station-helsinki-64-1938-a.wav,metro_station
Dcase2020task1subset/train/metro_station-helsinki-64-1939-a.wav,metro_station
Dcase2020task1subset/train/metro_station-london-68-2013-a.wav,metro_station
Dcase2020task1subset/train/metro_station-london-68-2014-a.wav,metro_station
Dcase2020task1subset/train/metro_station-london-68-2015-a.wav,metro_station
Dcase2020task1subset/train/metro_station-london-68-2016-a.wav,metro_station
Dcase2020task1subset/train/metro_station-london-68-2017-a.wav,metro_station
Dcase2020task1subset/train/metro_station-london-68-2018-a.wav,metro_station
Dcase2020task1subset/train/metro_station-london-68-2019-a.wav,metro_station
Dcase2020task1subset/train/metro_station-london-68-2020-a.wav,metro_station
Dcase2020task1subset/train/metro_station-london-68-2021-a.wav,metro_station
Dcase2020task1subset/train/metro_station-london-68-2022-a.wav,metro_station
Dcase2020task1subset/train/metro_station-london-68-2023-a.wav,metro_station
Dcase2020task1subset/train/metro_station-london-68-2024-a.wav,metro_station
Dcase2020task1subset/train/metro_station-london-69-2025-a.wav,metro_station
Dcase2020task1subset/train/metro_station-london-69-2026-a.wav,metro_station
Dcase2020task1subset/train/metro_station-london-69-2027-a.wav,metro_station
Dcase2020task1subset/train/metro_station-london-69-2028-a.wav,metro_station
Dcase2020task1subset/train/metro_station-london-69-2029-a.wav,metro_station
Dcase2020task1subset/train/metro_station-london-69-2030-a.wav,metro_station
Dcase2020task1subset/train/metro_station-london-69-2031-a.wav,metro_station
Dcase2020task1subset/train/metro_station-london-69-2032-a.wav,metro_station
Dcase2020task1subset/train/metro_station-london-69-2033-a.wav,metro_station
Dcase2020task1subset/train/metro_station-london-69-2034-a.wav,metro_station
Dcase2020task1subset/train/metro_station-london-69-2035-a.wav,metro_station
Dcase2020task1subset/train/metro_station-london-69-2036-a.wav,metro_station
Dcase2020task1subset/train/metro_station-london-70-2037-a.wav,metro_station
Dcase2020task1subset/train/metro_station-london-70-2038-a.wav,metro_station
Dcase2020task1subset/train/metro_station-london-70-2039-a.wav,metro_station
Dcase2020task1subset/train/metro_station-london-70-2040-a.wav,metro_station
Dcase2020task1subset/train/metro_station-london-70-2041-a.wav,metro_station
Dcase2020task1subset/train/metro_station-london-70-2042-a.wav,metro_station
Dcase2020task1subset/train/metro_station-london-70-2043-a.wav,metro_station
Dcase2020task1subset/train/metro_station-paris-77-2118-a.wav,metro_station
Dcase2020task1subset/train/metro_station-paris-77-2119-a.wav,metro_station
Dcase2020task1subset/train/metro_station-paris-77-2120-a.wav,metro_station
Dcase2020task1subset/train/metro_station-paris-77-2121-a.wav,metro_station
Dcase2020task1subset/train/metro_station-paris-77-2122-a.wav,metro_station
Dcase2020task1subset/train/metro_station-paris-77-2123-a.wav,metro_station
Dcase2020task1subset/train/metro_station-paris-77-2124-a.wav,metro_station
Dcase2020task1subset/train/metro_station-paris-77-2125-a.wav,metro_station
Dcase2020task1subset/train/metro_station-paris-77-2126-a.wav,metro_station
Dcase2020task1subset/train/metro_station-paris-77-2127-a.wav,metro_station
Dcase2020task1subset/train/metro_station-paris-77-2128-a.wav,metro_station
Dcase2020task1subset/train/metro_station-paris-77-2129-a.wav,metro_station
Dcase2020task1subset/train/metro_station-paris-78-2130-a.wav,metro_station
Dcase2020task1subset/train/metro_station-paris-78-2131-a.wav,metro_station
Dcase2020task1subset/train/metro_station-paris-78-2132-a.wav,metro_station
Dcase2020task1subset/train/metro_station-paris-78-2133-a.wav,metro_station
Dcase2020task1subset/train/metro_station-paris-78-2134-a.wav,metro_station
Dcase2020task1subset/train/metro_station-paris-78-2135-a.wav,metro_station
Dcase2020task1subset/train/metro_station-paris-78-2136-a.wav,metro_station
Dcase2020task1subset/train/metro_station-paris-78-2137-a.wav,metro_station
Dcase2020task1subset/train/metro_station-paris-78-2138-a.wav,metro_station
Dcase2020task1subset/train/metro_station-paris-78-2139-a.wav,metro_station
Dcase2020task1subset/train/metro_station-paris-78-2140-a.wav,metro_station
Dcase2020task1subset/train/metro_station-paris-78-2141-a.wav,metro_station
Dcase2020task1subset/train/metro_station-paris-78-2142-a.wav,metro_station
Dcase2020task1subset/train/metro_station-paris-79-2143-a.wav,metro_station
Dcase2020task1subset/train/metro_station-paris-79-2144-a.wav,metro_station
Dcase2020task1subset/train/metro_station-paris-79-2145-a.wav,metro_station
Dcase2020task1subset/train/metro_station-stockholm-83-2213-a.wav,metro_station
Dcase2020task1subset/train/metro_station-stockholm-83-2214-a.wav,metro_station
Dcase2020task1subset/train/metro_station-stockholm-83-2215-a.wav,metro_station
Dcase2020task1subset/train/metro_station-stockholm-83-2216-a.wav,metro_station
Dcase2020task1subset/train/metro_station-stockholm-83-2217-a.wav,metro_station
Dcase2020task1subset/train/metro_station-stockholm-83-2218-a.wav,metro_station
Dcase2020task1subset/train/metro_station-stockholm-83-2219-a.wav,metro_station
Dcase2020task1subset/train/metro_station-stockholm-83-2220-a.wav,metro_station
Dcase2020task1subset/train/metro_station-stockholm-83-2221-a.wav,metro_station
Dcase2020task1subset/train/metro_station-stockholm-83-2222-a.wav,metro_station
Dcase2020task1subset/train/metro_station-stockholm-83-2223-a.wav,metro_station
Dcase2020task1subset/train/metro_station-stockholm-83-2224-a.wav,metro_station
Dcase2020task1subset/train/metro_station-stockholm-83-2225-a.wav,metro_station
Dcase2020task1subset/train/metro_station-stockholm-83-2226-a.wav,metro_station
Dcase2020task1subset/train/metro_station-stockholm-83-2227-a.wav,metro_station
Dcase2020task1subset/train/metro_station-stockholm-83-2228-a.wav,metro_station
Dcase2020task1subset/train/metro_station-stockholm-83-2229-a.wav,metro_station
Dcase2020task1subset/train/metro_station-stockholm-83-2230-a.wav,metro_station
Dcase2020task1subset/train/metro_station-stockholm-83-2231-a.wav,metro_station
Dcase2020task1subset/train/metro_station-stockholm-83-2232-a.wav,metro_station
Dcase2020task1subset/train/metro_station-stockholm-83-2233-a.wav,metro_station
Dcase2020task1subset/train/metro_station-stockholm-83-2234-a.wav,metro_station
Dcase2020task1subset/train/metro_station-stockholm-83-2235-a.wav,metro_station
Dcase2020task1subset/train/metro_station-stockholm-83-2236-a.wav,metro_station
Dcase2020task1subset/train/metro_station-stockholm-83-2237-a.wav,metro_station
Dcase2020task1subset/train/metro_station-stockholm-83-2238-a.wav,metro_station
Dcase2020task1subset/train/metro_station-stockholm-83-2239-a.wav,metro_station
Dcase2020task1subset/train/metro_station-stockholm-83-2240-a.wav,metro_station
Dcase2020task1subset/train/metro_station-stockholm-83-2241-a.wav,metro_station
Dcase2020task1subset/train/metro_station-stockholm-83-2242-a.wav,metro_station
Dcase2020task1subset/train/metro_station-stockholm-83-2243-a.wav,metro_station
Dcase2020task1subset/train/metro_station-stockholm-83-2244-a.wav,metro_station
Dcase2020task1subset/train/metro_station-vienna-86-2321-a.wav,metro_station
Dcase2020task1subset/train/metro_station-vienna-86-2322-a.wav,metro_station
Dcase2020task1subset/train/metro_station-vienna-86-2323-a.wav,metro_station
Dcase2020task1subset/train/metro_station-vienna-86-2324-a.wav,metro_station
Dcase2020task1subset/train/metro_station-vienna-86-2325-a.wav,metro_station
Dcase2020task1subset/train/metro_station-vienna-86-2326-a.wav,metro_station
Dcase2020task1subset/train/metro_station-vienna-86-2327-a.wav,metro_station
Dcase2020task1subset/train/metro_station-vienna-86-2328-a.wav,metro_station
